"timestamp","date","day","hr","location","price","last4ccnum","wkday","loyaltynum","ccard","cardtype","VehID","Department"
2014-01-19 15:03:00,2014-01-19,19,15,"General Grocer",70.22,"6895","Sunday","L3366","6895","both","19","Engineering"
2014-01-19 19:44:00,2014-01-19,19,19,"Hippokampos",46.32,"6895","Sunday","L3366","6895","both","19","Engineering"
NA,2014-01-13,13,NA,"Abila Zacharo",23.03,NA,"Monday","L3366","6895","loyalty","19","Engineering"
NA,2014-01-17,17,NA,"Abila Zacharo",21.21,NA,"Friday","L3366","6895","loyalty","19","Engineering"
NA,2014-01-07,7,NA,"Albert Clothing",228.36,NA,"Tuesday","L3366","6895","loyalty","19","Engineering"
NA,2014-01-07,7,NA,"Bean There",6.25,NA,"Tuesday","L3366","6895","loyalty","19","Engineering"
NA,2014-01-08,8,NA,"Bean There",16.18,NA,"Wednesday","L3366","6895","loyalty","19","Engineering"
NA,2014-01-09,9,NA,"Bean There",4.05,NA,"Thursday","L3366","6895","loyalty","19","Engineering"
NA,2014-01-06,6,NA,"Hippokampos",25.5,NA,"Monday","L3366","6895","loyalty","19","Engineering"
NA,2014-01-15,15,NA,"Hippokampos",21.14,NA,"Wednesday","L3366","6895","loyalty","19","Engineering"
NA,2014-01-16,16,NA,"Hippokampos",34,NA,"Thursday","L3366","6895","loyalty","19","Engineering"
NA,2014-01-09,9,NA,"Kalami Kafenion",30.76,NA,"Thursday","L3366","6895","loyalty","19","Engineering"
NA,2014-01-15,15,NA,"Kalami Kafenion",27.86,NA,"Wednesday","L3366","6895","loyalty","19","Engineering"
NA,2014-01-16,16,NA,"Kalami Kafenion",26.32,NA,"Thursday","L3366","6895","loyalty","19","Engineering"
NA,2014-01-08,8,NA,"Katerina Cafe",37.04,NA,"Wednesday","L3366","6895","loyalty","19","Engineering"
NA,2014-01-07,7,NA,"Ouzeri Elian",24.84,NA,"Tuesday","L3366","6895","loyalty","19","Engineering"
2014-01-06 12:00:00,2014-01-06,6,12,"Jack Beans",11.03,"6899","Monday","L6267","6899","both","5","Info Tech"
2014-01-06 13:46:00,2014-01-06,6,13,"Katerina Cafe",18.56,"6899","Monday","L6267","6899","both","5","Info Tech"
2014-01-07 12:00:00,2014-01-07,7,12,"Jack Beans",23.68,"6899","Tuesday",NA,"6899","credit","5","Info Tech"
2014-01-07 13:25:00,2014-01-07,7,13,"Abila Zacharo",82.25,"6899","Tuesday",NA,"6899","credit","5","Info Tech"
2014-01-08 12:00:00,2014-01-08,8,12,"Jack Beans",3.96,"6899","Wednesday","L6267","6899","both","5","Info Tech"
2014-01-08 13:28:00,2014-01-08,8,13,"Katerina Cafe",8.53,"6899","Wednesday","L6267","6899","both","5","Info Tech"
2014-01-08 21:17:00,2014-01-08,8,21,"Ouzeri Elian",29.85,"6899","Wednesday","L6267","6899","both","5","Info Tech"
2014-01-09 12:00:00,2014-01-09,9,12,"Jack Beans",10.11,"6899","Thursday","L6267","6899","both","5","Info Tech"
2014-01-09 13:23:00,2014-01-09,9,13,"Gelatogalore",8.6,"6899","Thursday","L6267","6899","both","5","Info Tech"
2014-01-09 19:42:00,2014-01-09,9,19,"Ouzeri Elian",27.08,"6899","Thursday",NA,"6899","credit","5","Info Tech"
2014-01-10 12:00:00,2014-01-10,10,12,"Jack Beans",15.69,"6899","Friday","L6267","6899","both","5","Info Tech"
2014-01-10 13:29:00,2014-01-10,10,13,"Abila Zacharo",113.33,"6899","Friday",NA,"6899","credit","5","Info Tech"
2014-01-10 18:52:00,2014-01-10,10,18,"Ouzeri Elian",19.92,"6899","Friday","L6267","6899","both","5","Info Tech"
2014-01-11 19:21:00,2014-01-11,11,19,"Ouzeri Elian",69.36,"6899","Saturday","L6267","6899","both","5","Info Tech"
2014-01-12 19:59:00,2014-01-12,12,19,"Ouzeri Elian",55.55,"6899","Sunday","L6267","6899","both","5","Info Tech"
2014-01-13 12:00:00,2014-01-13,13,12,"Jack Beans",18.31,"6899","Monday","L6267","6899","both","5","Info Tech"
2014-01-13 13:34:00,2014-01-13,13,13,"Katerina Cafe",26.15,"6899","Monday","L6267","6899","both","5","Info Tech"
2014-01-14 08:20:00,2014-01-14,14,8,"Kronos Mart",58.85,"6899","Tuesday",NA,"6899","credit","5","Info Tech"
2014-01-14 13:41:00,2014-01-14,14,13,"Ouzeri Elian",79.58,"6899","Tuesday",NA,"6899","credit","5","Info Tech"
2014-01-14 20:32:00,2014-01-14,14,20,"Ouzeri Elian",11.86,"6899","Tuesday","L6267","6899","both","5","Info Tech"
2014-01-15 12:00:00,2014-01-15,15,12,"Jack Beans",11.15,"6899","Wednesday",NA,"6899","credit","5","Info Tech"
2014-01-15 13:24:00,2014-01-15,15,13,"Hippokampos",13,"6899","Wednesday","L6267","6899","both","5","Info Tech"
2014-01-15 20:29:00,2014-01-15,15,20,"Ouzeri Elian",23.18,"6899","Wednesday","L6267","6899","both","5","Info Tech"
2014-01-16 12:00:00,2014-01-16,16,12,"Jack Beans",9.12,"6899","Thursday","L6267","6899","both","5","Info Tech"
2014-01-16 13:26:00,2014-01-16,16,13,"Hippokampos",36.17,"6899","Thursday","L6267","6899","both","5","Info Tech"
2014-01-16 20:25:00,2014-01-16,16,20,"Ouzeri Elian",23.89,"6899","Thursday","L6267","6899","both","5","Info Tech"
2014-01-17 12:00:00,2014-01-17,17,12,"Jack Beans",7.57,"6899","Friday","L6267","6899","both","5","Info Tech"
2014-01-17 19:40:00,2014-01-17,17,19,"Ouzeri Elian",38.6,"6899","Friday","L6267","6899","both","5","Info Tech"
2014-01-18 19:21:00,2014-01-18,18,19,"Ouzeri Elian",57.63,"6899","Saturday","L6267","6899","both","5","Info Tech"
2014-01-19 19:48:00,2014-01-19,19,19,"Ouzeri Elian",67.98,"6899","Sunday","L6267","6899","both","5","Info Tech"
NA,2014-01-07,7,NA,"Abila Zacharo",22.25,NA,"Tuesday","L6267","6899","loyalty","5","Info Tech"
NA,2014-01-10,10,NA,"Abila Zacharo",33.33,NA,"Friday","L6267","6899","loyalty","5","Info Tech"
NA,2014-01-09,9,NA,"Hallowed Grounds",16.72,NA,"Thursday","L6267","6899","loyalty","5","Info Tech"
NA,2014-01-15,15,NA,"Hallowed Grounds",18.69,NA,"Wednesday","L6267","6899","loyalty","5","Info Tech"
NA,2014-01-11,11,NA,"Hippokampos",22.23,NA,"Saturday","L6267","6899","loyalty","5","Info Tech"
NA,2014-01-17,17,NA,"Hippokampos",23.54,NA,"Friday","L6267","6899","loyalty","5","Info Tech"
NA,2014-01-07,7,NA,"Jack Beans",3.68,NA,"Tuesday","L6267","6899","loyalty","5","Info Tech"
NA,2014-01-14,14,NA,"Jack Beans",13.32,NA,"Tuesday","L6267","6899","loyalty","5","Info Tech"
NA,2014-01-08,8,NA,"Kalami Kafenion",18.18,NA,"Wednesday","L6267","6899","loyalty","5","Info Tech"
NA,2014-01-09,9,NA,"Katerina Cafe",30.97,NA,"Thursday","L6267","6899","loyalty","5","Info Tech"
NA,2014-01-14,14,NA,"Katerina Cafe",28.05,NA,"Tuesday","L6267","6899","loyalty","5","Info Tech"
NA,2014-01-15,15,NA,"Katerina Cafe",36.8,NA,"Wednesday","L6267","6899","loyalty","5","Info Tech"
2014-01-06 08:07:00,2014-01-06,6,8,"Brew Served",5.66,"6901","Monday","L9363","6901","both","30","Security"
2014-01-06 14:17:00,2014-01-06,6,14,"Katerina Cafe",19.65,"6901","Monday","L9363","6901","both","30","Security"
2014-01-06 20:09:00,2014-01-06,6,20,"Guy Gyros",11.94,"6901","Monday","L9363","6901","both","30","Security"
2014-01-07 08:18:00,2014-01-07,7,8,"Brew Served",47.74,"6901","Tuesday",NA,"6901","credit","30","Security"
2014-01-07 14:09:00,2014-01-07,7,14,"Ouzeri Elian",59.51,"6901","Tuesday",NA,"6901","credit","30","Security"
2014-01-07 20:20:00,2014-01-07,7,20,"Frydos Autosupply",312.73,"6901","Tuesday",NA,"6901","credit","30","Security"
2014-01-08 08:03:00,2014-01-08,8,8,"Brew Served",10.15,"6901","Wednesday","L9363","6901","both","30","Security"
2014-01-08 13:51:00,2014-01-08,8,13,"Abila Zacharo",30.85,"6901","Wednesday","L9363","6901","both","30","Security"
2014-01-08 20:57:00,2014-01-08,8,20,"Guy Gyros",10.28,"6901","Wednesday",NA,"6901","credit","30","Security"
2014-01-09 07:58:00,2014-01-09,9,7,"Brew Served",19.47,"6901","Thursday","L9363","6901","both","30","Security"
2014-01-09 13:56:00,2014-01-09,9,13,"Guy Gyros",8.87,"6901","Thursday",NA,"6901","credit","30","Security"
2014-01-09 20:20:00,2014-01-09,9,20,"Frydos Autosupply",31.24,"6901","Thursday",NA,"6901","credit","30","Security"
2014-01-10 08:01:00,2014-01-10,10,8,"Brew Served",5.31,"6901","Friday","L9363","6901","both","30","Security"
2014-01-10 13:58:00,2014-01-10,10,13,"Hippokampos",39.89,"6901","Friday","L9363","6901","both","30","Security"
2014-01-10 20:09:00,2014-01-10,10,20,"Guy Gyros",29.81,"6901","Friday","L9363","6901","both","30","Security"
2014-01-11 14:19:00,2014-01-11,11,14,"Abila Zacharo",45.2,"6901","Saturday","L9363","6901","both","30","Security"
2014-01-11 20:26:00,2014-01-11,11,20,"Frydos Autosupply",261,"6901","Saturday","L9363","6901","both","30","Security"
2014-01-12 13:31:00,2014-01-12,12,13,"Guy Gyros",34.74,"6901","Sunday","L9363","6901","both","30","Security"
2014-01-12 16:27:00,2014-01-12,12,16,"Ahaggo Museum",120.2,"6901","Sunday","L9363","6901","both","30","Security"
2014-01-13 08:21:00,2014-01-13,13,8,"Brew Served",13.19,"6901","Monday",NA,"6901","credit","30","Security"
2014-01-13 14:13:00,2014-01-13,13,14,"Guy Gyros",12.76,"6901","Monday","L9363","6901","both","30","Security"
2014-01-13 20:45:00,2014-01-13,13,20,"Shoppers Delight",144.4,"6901","Monday","L9363","6901","both","30","Security"
2014-01-14 08:13:00,2014-01-14,14,8,"Brew Served",12.31,"6901","Tuesday","L9363","6901","both","30","Security"
2014-01-14 13:57:00,2014-01-14,14,13,"Hippokampos",17.18,"6901","Tuesday","L9363","6901","both","30","Security"
2014-01-14 20:43:00,2014-01-14,14,20,"Frydos Autosupply",146.74,"6901","Tuesday","L9363","6901","both","30","Security"
2014-01-15 08:14:00,2014-01-15,15,8,"Brew Served",18.58,"6901","Wednesday","L9363","6901","both","30","Security"
2014-01-15 14:13:00,2014-01-15,15,14,"Kalami Kafenion",28.82,"6901","Wednesday","L9363","6901","both","30","Security"
2014-01-16 08:03:00,2014-01-16,16,8,"Brew Served",16.67,"6901","Thursday",NA,"6901","credit","30","Security"
2014-01-16 13:55:00,2014-01-16,16,13,"Abila Zacharo",8.43,"6901","Thursday","L9363","6901","both","30","Security"
2014-01-16 20:09:00,2014-01-16,16,20,"Guy Gyros",28.27,"6901","Thursday","L9363","6901","both","30","Security"
2014-01-17 08:17:00,2014-01-17,17,8,"Brew Served",5.29,"6901","Friday","L9363","6901","both","30","Security"
2014-01-17 13:55:00,2014-01-17,17,13,"Guy Gyros",32.31,"6901","Friday",NA,"6901","credit","30","Security"
2014-01-17 19:46:00,2014-01-17,17,19,"Guy Gyros",16.83,"6901","Friday","L9363","6901","both","30","Security"
2014-01-18 14:17:00,2014-01-18,18,14,"Kalami Kafenion",53.36,"6901","Saturday","L9363","6901","both","30","Security"
2014-01-18 20:07:00,2014-01-18,18,20,"General Grocer",108.49,"6901","Saturday","L9363","6901","both","30","Security"
2014-01-19 14:20:00,2014-01-19,19,14,"Abila Zacharo",47.8,"6901","Sunday","L9363","6901","both","30","Security"
2014-01-19 20:51:00,2014-01-19,19,20,"Guy Gyros",39.6,"6901","Sunday","L9363","6901","both","30","Security"
NA,2014-01-07,7,NA,"Brew Served",7.74,NA,"Tuesday","L9363","6901","loyalty","30","Security"
NA,2014-01-07,7,NA,"Frydos Autosupply",272.73,NA,"Tuesday","L9363","6901","loyalty","30","Security"
NA,2014-01-07,7,NA,"Ouzeri Elian",19.51,NA,"Tuesday","L9363","6901","loyalty","30","Security"
2014-01-06 07:34:00,2014-01-06,6,7,"Hallowed Grounds",52.22,"7108","Monday",NA,"7108","credit","12","Security"
2014-01-06 14:05:00,2014-01-06,6,14,"Abila Zacharo",78.11,"7108","Monday",NA,"7108","credit","12","Security"
2014-01-06 20:28:00,2014-01-06,6,20,"Guy Gyros",95.29,"7108","Monday",NA,"7108","credit","12","Security"
2014-01-07 07:48:00,2014-01-07,7,7,"Hallowed Grounds",18.97,"7108","Tuesday","L6544","7108","both","12","Security"
2014-01-07 13:46:00,2014-01-07,7,13,"Kalami Kafenion",22.14,"7108","Tuesday","L6544","7108","both","12","Security"
2014-01-08 07:39:00,2014-01-08,8,7,"Hallowed Grounds",12.19,"7108","Wednesday",NA,"7108","credit","12","Security"
2014-01-08 14:06:00,2014-01-08,8,14,"Katerina Cafe",22.94,"7108","Wednesday",NA,"7108","credit","12","Security"
2014-01-08 21:00:00,2014-01-08,8,21,"General Grocer",265.84,"7108","Wednesday","L6544","7108","both","12","Security"
2014-01-09 07:42:00,2014-01-09,9,7,"Hallowed Grounds",56.77,"7108","Thursday",NA,"7108","credit","12","Security"
2014-01-09 14:04:00,2014-01-09,9,14,"Ouzeri Elian",32.89,"7108","Thursday","L6544","7108","both","12","Security"
2014-01-10 07:50:00,2014-01-10,10,7,"Hallowed Grounds",10.76,"7108","Friday","L6544","7108","both","12","Security"
2014-01-10 14:08:00,2014-01-10,10,14,"Katerina Cafe",77.62,"7108","Friday",NA,"7108","credit","12","Security"
2014-01-10 20:20:00,2014-01-10,10,20,"Guy Gyros",35.54,"7108","Friday",NA,"7108","credit","12","Security"
2014-01-11 14:16:00,2014-01-11,11,14,"Kalami Kafenion",39.36,"7108","Saturday","L6544","7108","both","12","Security"
2014-01-11 20:30:00,2014-01-11,11,20,"Kalami Kafenion",46.78,"7108","Saturday",NA,"7108","credit","12","Security"
2014-01-12 19:26:00,2014-01-12,12,19,"Guy Gyros",42.32,"7108","Sunday","L6544","7108","both","12","Security"
2014-01-13 07:54:00,2014-01-13,13,7,"Hallowed Grounds",19.18,"7108","Monday","L6544","7108","both","12","Security"
2014-01-13 20:59:00,2014-01-13,13,20,"Guy Gyros",37.5,"7108","Monday","L6544","7108","both","12","Security"
2014-01-14 07:45:00,2014-01-14,14,7,"Hallowed Grounds",13,"7108","Tuesday","L6544","7108","both","12","Security"
2014-01-14 13:51:00,2014-01-14,14,13,"Ouzeri Elian",62.3,"7108","Tuesday",NA,"7108","credit","12","Security"
2014-01-14 19:59:00,2014-01-14,14,19,"Guy Gyros",94.26,"7108","Tuesday",NA,"7108","credit","12","Security"
2014-01-15 07:44:00,2014-01-15,15,7,"Hallowed Grounds",12.17,"7108","Wednesday","L6544","7108","both","12","Security"
2014-01-15 13:42:00,2014-01-15,15,13,"Ouzeri Elian",22.86,"7108","Wednesday","L6544","7108","both","12","Security"
2014-01-16 07:30:00,2014-01-16,16,7,"Kronos Mart",298.83,"7108","Thursday",NA,"7108","credit","12","Security"
2014-01-16 07:44:00,2014-01-16,16,7,"Hallowed Grounds",18.2,"7108","Thursday","L6544","7108","both","12","Security"
2014-01-16 13:47:00,2014-01-16,16,13,"Abila Zacharo",36.02,"7108","Thursday",NA,"7108","credit","12","Security"
2014-01-16 20:35:00,2014-01-16,16,20,"Guy Gyros",11.31,"7108","Thursday","L6544","7108","both","12","Security"
2014-01-17 13:58:00,2014-01-17,17,13,"Kalami Kafenion",27.73,"7108","Friday","L6544","7108","both","12","Security"
2014-01-17 20:41:00,2014-01-17,17,20,"General Grocer",98.03,"7108","Friday",NA,"7108","credit","12","Security"
2014-01-19 20:14:00,2014-01-19,19,20,"Guy Gyros",36.87,"7108","Sunday","L6544","7108","both","12","Security"
NA,2014-01-06,6,NA,"Abila Zacharo",18.11,NA,"Monday","L6544","7108","loyalty","12","Security"
NA,2014-01-17,17,NA,"General Grocer",78.03,NA,"Friday","L6544","7108","loyalty","12","Security"
NA,2014-01-06,6,NA,"Guy Gyros",15.29,NA,"Monday","L6544","7108","loyalty","12","Security"
NA,2014-01-13,13,NA,"Guy Gyros",33.48,NA,"Monday","L6544","7108","loyalty","12","Security"
NA,2014-01-14,14,NA,"Guy Gyros",34.26,NA,"Tuesday","L6544","7108","loyalty","12","Security"
NA,2014-01-06,6,NA,"Hallowed Grounds",12.22,NA,"Monday","L6544","7108","loyalty","12","Security"
NA,2014-01-09,9,NA,"Hallowed Grounds",16.77,NA,"Thursday","L6544","7108","loyalty","12","Security"
NA,2014-01-10,10,NA,"Katerina Cafe",37.62,NA,"Friday","L6544","7108","loyalty","12","Security"
NA,2014-01-15,15,NA,"Kronos Mart",258.83,NA,"Wednesday","L6544","7108","loyalty","12","Security"
NA,2014-01-14,14,NA,"Ouzeri Elian",22.3,NA,"Tuesday","L6544","7108","loyalty","12","Security"
2014-01-06 12:00:00,2014-01-06,6,12,"Coffee Shack",51.51,"7117","Monday",NA,"7117","credit",NA,NA
2014-01-06 14:00:00,2014-01-06,6,14,"Kalami Kafenion",13.08,"7117","Monday","L6417","7117","both",NA,NA
2014-01-06 20:46:00,2014-01-06,6,20,"Hippokampos",24.41,"7117","Monday","L6417","7117","both",NA,NA
2014-01-07 12:00:00,2014-01-07,7,12,"Coffee Shack",16.63,"7117","Tuesday","L6417","7117","both",NA,NA
2014-01-07 20:10:00,2014-01-07,7,20,"Albert Clothing",78.91,"7117","Tuesday","L6417","7117","both",NA,NA
2014-01-08 12:00:00,2014-01-08,8,12,"Coffee Shack",13.13,"7117","Wednesday","L6417","7117","both",NA,NA
2014-01-08 14:15:00,2014-01-08,8,14,"Kalami Kafenion",34.98,"7117","Wednesday","L6417","7117","both",NA,NA
2014-01-08 20:28:00,2014-01-08,8,20,"Hippokampos",96.75,"7117","Wednesday",NA,"7117","credit",NA,NA
2014-01-09 12:00:00,2014-01-09,9,12,"Coffee Shack",5.01,"7117","Thursday","L6417","7117","both",NA,NA
2014-01-09 14:18:00,2014-01-09,9,14,"Gelatogalore",36.75,"7117","Thursday","L6417","7117","both",NA,NA
2014-01-09 20:21:00,2014-01-09,9,20,"Albert Clothing",224.52,"7117","Thursday","L6417","7117","both",NA,NA
2014-01-10 14:07:00,2014-01-10,10,14,"Hippokampos",11.61,"7117","Friday",NA,"7117","credit",NA,NA
2014-01-10 19:56:00,2014-01-10,10,19,"Hippokampos",19.88,"7117","Friday","L6417","7117","both",NA,NA
2014-01-11 14:09:00,2014-01-11,11,14,"Kalami Kafenion",35.66,"7117","Saturday","L6417","7117","both",NA,NA
2014-01-11 20:27:00,2014-01-11,11,20,"Hippokampos",69.8,"7117","Saturday","L6417","7117","both",NA,NA
2014-01-12 13:35:00,2014-01-12,12,13,"Hippokampos",29.2,"7117","Sunday","L6417","7117","both",NA,NA
2014-01-12 15:46:00,2014-01-12,12,15,"General Grocer",159.3,"7117","Sunday","L6417","7117","both",NA,NA
2014-01-13 12:00:00,2014-01-13,13,12,"Coffee Shack",4.09,"7117","Monday","L6417","7117","both",NA,NA
2014-01-13 14:00:00,2014-01-13,13,14,"Guy Gyros",38.07,"7117","Monday","L6417","7117","both",NA,NA
2014-01-13 21:13:00,2014-01-13,13,21,"Hippokampos",32.29,"7117","Monday","L6417","7117","both",NA,NA
2014-01-14 12:00:00,2014-01-14,14,12,"Coffee Shack",3.63,"7117","Tuesday","L6417","7117","both",NA,NA
2014-01-14 14:01:00,2014-01-14,14,14,"Ouzeri Elian",19.7,"7117","Tuesday","L6417","7117","both",NA,NA
2014-01-15 13:46:00,2014-01-15,15,13,"Gelatogalore",24.96,"7117","Wednesday","L6417","7117","both",NA,NA
2014-01-15 20:46:00,2014-01-15,15,20,"Albert Clothing",228.15,"7117","Wednesday","L6417","7117","both",NA,NA
2014-01-16 12:00:00,2014-01-16,16,12,"Coffee Shack",10.48,"7117","Thursday","L6417","7117","both",NA,NA
2014-01-16 14:01:00,2014-01-16,16,14,"Ouzeri Elian",8.47,"7117","Thursday","L6417","7117","both",NA,NA
2014-01-16 20:08:00,2014-01-16,16,20,"Albert Clothing",283.38,"7117","Thursday","L6417","7117","both",NA,NA
2014-01-17 12:00:00,2014-01-17,17,12,"Coffee Shack",19.16,"7117","Friday","L6417","7117","both",NA,NA
2014-01-17 14:05:00,2014-01-17,17,14,"Guy Gyros",21.1,"7117","Friday","L6417","7117","both",NA,NA
2014-01-17 19:40:00,2014-01-17,17,19,"Hippokampos",19.76,"7117","Friday","L6417","7117","both",NA,NA
2014-01-18 20:26:00,2014-01-18,18,20,"Hippokampos",55.03,"7117","Saturday","L6417","7117","both",NA,NA
NA,2014-01-06,6,NA,"Coffee Shack",11.51,NA,"Monday","L6417","7117","loyalty",NA,NA
NA,2014-01-15,15,NA,"Coffee Shack",18.17,NA,"Wednesday","L6417","7117","loyalty",NA,NA
NA,2014-01-08,8,NA,"Hippokampos",16.75,NA,"Wednesday","L6417","7117","loyalty",NA,NA
2014-01-06 07:42:00,2014-01-06,6,7,"Coffee Cameleon",28.73,"7253","Monday",NA,"7253","credit","6","Info Tech"
2014-01-06 13:19:00,2014-01-06,6,13,"Gelatogalore",12.74,"7253","Monday","L1682","7253","both","6","Info Tech"
2014-01-06 20:07:00,2014-01-06,6,20,"Katerina Cafe",23.63,"7253","Monday","L1682","7253","both","6","Info Tech"
2014-01-07 07:49:00,2014-01-07,7,7,"Coffee Cameleon",27.66,"7253","Tuesday",NA,"7253","credit","6","Info Tech"
2014-01-07 13:33:00,2014-01-07,7,13,"Gelatogalore",34.04,"7253","Tuesday","L1682","7253","both","6","Info Tech"
2014-01-07 20:09:00,2014-01-07,7,20,"Katerina Cafe",19.49,"7253","Tuesday","L1682","7253","both","6","Info Tech"
2014-01-08 07:51:00,2014-01-08,8,7,"Coffee Cameleon",6.59,"7253","Wednesday","L1682","7253","both","6","Info Tech"
2014-01-08 13:26:00,2014-01-08,8,13,"Hippokampos",16.59,"7253","Wednesday","L1682","7253","both","6","Info Tech"
2014-01-09 07:35:00,2014-01-09,9,7,"Coffee Cameleon",12.47,"7253","Thursday",NA,"7253","credit","6","Info Tech"
2014-01-09 13:03:00,2014-01-09,9,13,"Katerina Cafe",17.02,"7253","Thursday","L1682","7253","both","6","Info Tech"
2014-01-09 20:29:00,2014-01-09,9,20,"Guy Gyros",23.34,"7253","Thursday",NA,"7253","credit","6","Info Tech"
2014-01-10 07:40:00,2014-01-10,10,7,"Coffee Cameleon",8.51,"7253","Friday","L1682","7253","both","6","Info Tech"
2014-01-10 13:27:00,2014-01-10,10,13,"Guy Gyros",15.93,"7253","Friday","L1682","7253","both","6","Info Tech"
2014-01-10 16:07:00,2014-01-10,10,16,"Octavio O Supplies",64.51,"7253","Friday","L1682","7253","both","6","Info Tech"
2014-01-11 13:51:00,2014-01-11,11,13,"Abila Zacharo",32.02,"7253","Saturday",NA,"7253","credit","6","Info Tech"
2014-01-12 19:21:00,2014-01-12,12,19,"Katerina Cafe",11.81,"7253","Sunday","L1682","7253","both","6","Info Tech"
2014-01-13 08:02:00,2014-01-13,13,8,"Coffee Cameleon",4.88,"7253","Monday","L1682","7253","both","6","Info Tech"
2014-01-13 13:24:00,2014-01-13,13,13,"Hippokampos",35.73,"7253","Monday","L1682","7253","both","6","Info Tech"
2014-01-13 20:47:00,2014-01-13,13,20,"Katerina Cafe",22.24,"7253","Monday",NA,"7253","credit","6","Info Tech"
2014-01-14 07:53:00,2014-01-14,14,7,"Coffee Cameleon",15.63,"7253","Tuesday","L1682","7253","both","6","Info Tech"
2014-01-14 13:17:00,2014-01-14,14,13,"Hippokampos",36.01,"7253","Tuesday","L1682","7253","both","6","Info Tech"
2014-01-15 07:56:00,2014-01-15,15,7,"Coffee Cameleon",5.49,"7253","Wednesday","L1682","7253","both","6","Info Tech"
2014-01-15 13:10:00,2014-01-15,15,13,"Ouzeri Elian",8.93,"7253","Wednesday","L1682","7253","both","6","Info Tech"
2014-01-15 21:05:00,2014-01-15,15,21,"Katerina Cafe",13.77,"7253","Wednesday","L1682","7253","both","6","Info Tech"
2014-01-16 13:30:00,2014-01-16,16,13,"Hippokampos",16.53,"7253","Thursday","L1682","7253","both","6","Info Tech"
2014-01-17 07:51:00,2014-01-17,17,7,"Coffee Cameleon",6.81,"7253","Friday","L1682","7253","both","6","Info Tech"
2014-01-17 13:16:00,2014-01-17,17,13,"Kalami Kafenion",140.78,"7253","Friday","L1682","7253","both","6","Info Tech"
2014-01-17 20:20:00,2014-01-17,17,20,"Katerina Cafe",19.09,"7253","Friday","L1682","7253","both","6","Info Tech"
2014-01-18 13:25:00,2014-01-18,18,13,"Abila Zacharo",18.45,"7253","Saturday","L1682","7253","both","6","Info Tech"
2014-01-18 15:41:00,2014-01-18,18,15,"Roberts and Sons",62.47,"7253","Saturday","L1682","7253","both","6","Info Tech"
NA,2014-01-06,6,NA,"Coffee Cameleon",8.73,NA,"Monday","L1682","7253","loyalty","6","Info Tech"
NA,2014-01-07,7,NA,"Coffee Cameleon",7.66,NA,"Tuesday","L1682","7253","loyalty","6","Info Tech"
NA,2014-01-16,16,NA,"Coffee Cameleon",5.2,NA,"Thursday","L1682","7253","loyalty","6","Info Tech"
NA,2014-01-08,8,NA,"Katerina Cafe",19.12,NA,"Wednesday","L1682","7253","loyalty","6","Info Tech"
NA,2014-01-11,11,NA,"Katerina Cafe",29.17,NA,"Saturday","L1682","7253","loyalty","6","Info Tech"
NA,2014-01-16,16,NA,"Katerina Cafe",36.32,NA,"Thursday","L1682","7253","loyalty","6","Info Tech"
2014-01-06 13:35:00,2014-01-06,6,13,"Abila Zacharo",92.05,"7354","Monday",NA,"7354","credit","16","Security"
2014-01-06 20:49:00,2014-01-06,6,20,"Shoppers Delight",293.67,"7354","Monday","L9254","7354","both","16","Security"
2014-01-07 13:20:00,2014-01-07,7,13,"Guy Gyros",38.56,"7354","Tuesday","L9254","7354","both","16","Security"
2014-01-07 20:19:00,2014-01-07,7,20,"Guy Gyros",89.76,"7354","Tuesday",NA,"7354","credit","16","Security"
2014-01-08 07:31:00,2014-01-08,8,7,"Brew Served",15.66,"7354","Wednesday","L9254","7354","both","16","Security"
2014-01-08 13:44:00,2014-01-08,8,13,"Kalami Kafenion",31.96,"7354","Wednesday","L9254","7354","both","16","Security"
2014-01-08 19:36:00,2014-01-08,8,19,"Guy Gyros",15.69,"7354","Wednesday","L9254","7354","both","16","Security"
2014-01-09 07:48:00,2014-01-09,9,7,"Brew Served",34.85,"7354","Thursday",NA,"7354","credit","16","Security"
2014-01-09 13:21:00,2014-01-09,9,13,"Guy Gyros",105.4,"7354","Thursday",NA,"7354","credit","16","Security"
2014-01-09 19:41:00,2014-01-09,9,19,"Guy Gyros",31.81,"7354","Thursday","L9254","7354","both","16","Security"
2014-01-10 07:56:00,2014-01-10,10,7,"Brew Served",90.72,"7354","Friday",NA,"7354","credit","16","Security"
2014-01-10 13:36:00,2014-01-10,10,13,"Katerina Cafe",25.36,"7354","Friday","L9254","7354","both","16","Security"
2014-01-10 21:11:00,2014-01-10,10,21,"Roberts and Sons",241.2,"7354","Friday",NA,"7354","credit","16","Security"
2014-01-11 20:09:00,2014-01-11,11,20,"Guy Gyros",16.33,"7354","Saturday","L9254","7354","both","16","Security"
2014-01-12 19:36:00,2014-01-12,12,19,"Guy Gyros",12.32,"7354","Sunday",NA,"7354","credit","16","Security"
2014-01-13 07:53:00,2014-01-13,13,7,"Brew Served",19.64,"7354","Monday","L9254","7354","both","16","Security"
2014-01-13 13:34:00,2014-01-13,13,13,"Hippokampos",59.9,"7354","Monday",NA,"7354","credit","16","Security"
2014-01-13 20:09:00,2014-01-13,13,20,"Guy Gyros",22.34,"7354","Monday","L9254","7354","both","16","Security"
